event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous
385269,1080,CPI (MoM) (Apr),2019-05-07 08:00:00,Taiwan,TWD,Low Volatility Expected,0.15%,,0.10%
385267,538,CPI (YoY) (Apr),2019-05-07 08:00:00,Taiwan,TWD,Low Volatility Expected,0.66%,0.81%,0.56%
385266,1118,Exports (YoY) (Apr),2019-05-07 08:00:00,Taiwan,TWD,Low Volatility Expected,-3.3%,-3.1%,-4.4%
385268,1119,Imports (YoY) (Apr),2019-05-07 08:00:00,Taiwan,TWD,Low Volatility Expected,2.60%,3.50%,6.60%
385272,539,Trade Balance (Apr),2019-05-07 08:00:00,Taiwan,TWD,Low Volatility Expected,2.69B,3.36B,3.12B
385265,1123,Wholesale Prices (MoM) (Apr),2019-05-07 08:00:00,Taiwan,TWD,Low Volatility Expected,0.58%,,1.19%
385270,1367,FX Reserves (EUR) (Apr),2019-05-07 08:00:00,Czech Republic,CZK,Low Volatility Expected,127.350B,,127.340B
385793,1327,Foreign Reserves (USD),2019-05-07 08:30:00,Hong Kong,HKD,Low Volatility Expected,436.40B,,438.00B
386093,703,Spanish 12-Month Letras Auction,2019-05-07 08:40:00,Spain,EUR,Low Volatility Expected,-0.336%,,-0.334%
386092,702,Spanish 6-Month Letras Auction,2019-05-07 08:40:00,Spain,EUR,Low Volatility Expected,-0.397%,,-0.384%
385282,1113,Foreign Reserves USD (MoM) (Apr),2019-05-07 09:00:00,Singapore,SGD,Low Volatility Expected,296.8B,,295.8B
386085,1696,EU Economic Forecasts,2019-05-07 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,
386024,1410,Business Confidence (Apr),2019-05-07 09:30:00,South Africa,ZAR,Low Volatility Expected,93.7,,91.8
385286,1488,Latvian Industrial Production (MoM) (Mar),2019-05-07 10:00:00,Latvia,EUR,Low Volatility Expected,0.7%,,0.9%
385285,1487,Latvian Industrial Production (YoY) (Mar),2019-05-07 10:00:00,Latvia,EUR,Low Volatility Expected,1.5%,,-3.2%
386290,1662,FOMC Member Kaplan Speaks,2019-05-07 11:00:00,United States,USD,Moderate Volatility Expected,,,
386371,782,FX Reserve - USD (Apr),2019-05-07 11:00:00,Israel,ILS,Low Volatility Expected,118.743B,,118.219B
386384,1345,Copper Exports (USD) (Apr),2019-05-07 11:00:00,Chile,CLP,Low Volatility Expected,"2,782M",,"2,970M"
386094,489,Trade Balance (Apr),2019-05-07 11:00:00,Chile,CLP,Low Volatility Expected,0.61B,,0.61B
385288,874,FX Reserves (EUR) (Apr),2019-05-07 12:00:00,Poland,PLN,Low Volatility Expected,104.42B,,100.74B
386096,1358,Exports (USD),2019-05-07 12:30:00,Chile,CLP,Low Volatility Expected,"5,886M",,"6,194M"
386098,1373,Imports (USD),2019-05-07 12:30:00,Chile,CLP,Low Volatility Expected,"5,254M",,"5,587M"
386067,911,Redbook (YoY),2019-05-07 12:55:00,United States,USD,Low Volatility Expected,5.9%,,5.5%
386066,655,Redbook (MoM),2019-05-07 12:55:00,United States,USD,Low Volatility Expected,1.3%,,1.2%
386102,1180,CPI (YoY),2019-05-07 13:00:00,Russia,RUB,Moderate Volatility Expected,5.2%,,5.3%
386101,406,CPI (MoM),2019-05-07 13:00:00,Russia,RUB,Moderate Volatility Expected,0.3%,,0.3%
386086,325,IBD/TIPP Economic Optimism,2019-05-07 14:00:00,United States,USD,Low Volatility Expected,58.6,54.5,54.2
385294,1057,JOLTs Job Openings (Mar),2019-05-07 14:00:00,United States,USD,High Volatility Expected,7.488M,7.350M,7.142M
385295,1485,Ivey PMI n.s.a (Apr),2019-05-07 14:00:00,Canada,CAD,Low Volatility Expected,56.7,,57.6
385293,185,Ivey PMI (Apr),2019-05-07 14:00:00,Canada,CAD,High Volatility Expected,55.9,51.5,54.3
386099,1474,Gross Fixed Investments (YoY) (Feb),2019-05-07 14:00:00,Mexico,MXN,Low Volatility Expected,-1.90%,,1.60%
386100,1473,Gross Fixed Investments (MoM) (Feb),2019-05-07 14:00:00,Mexico,MXN,Low Volatility Expected,-2.50%,,8.00%
386103,1438,Auto Production (MoM) (Apr),2019-05-07 14:30:00,Brazil,BRL,Low Volatility Expected,11.1%,,-6.4%
386104,760,Auto Sales (MoM) (Apr),2019-05-07 14:30:00,Brazil,BRL,Low Volatility Expected,10.9%,,5.3%
386087,1654,GlobalDairyTrade Price Index,2019-05-07 14:30:00,New Zealand,NZD,Moderate Volatility Expected,0.4%,,0.5%
386288,1736,FOMC Member Quarles Speaks,2019-05-07 15:35:00,United States,USD,Moderate Volatility Expected,,,
386289,1699,BoE MPC Member Haldane Speaks,2019-05-07 16:30:00,United Kingdom,GBP,Moderate Volatility Expected,,,
386089,681,3-Year Note Auction,2019-05-07 17:00:00,United States,USD,Low Volatility Expected,2.248%,,2.301%
380889,1760,Loan Officer Survey,2019-05-07 18:00:00,United States,USD,Low Volatility Expected,,,
385297,52,Consumer Credit (Mar),2019-05-07 19:00:00,United States,USD,Low Volatility Expected,10.28B,17.00B,15.45B
386105,656,API Weekly Crude Oil Stock,2019-05-07 20:30:00,United States,USD,Moderate Volatility Expected,2.806M,,6.810M
385346,789,Current Account (Mar),2019-05-07 23:00:00,South Korea,KRW,Low Volatility Expected,4.82B,,3.60B
385465,18,BRC Retail Sales Monitor (YoY) (Apr),2019-05-07 23:01:00,United Kingdom,GBP,Moderate Volatility Expected,3.7%,2.4%,-1.1%
386088,209,Monetary Base (YoY),2019-05-07 23:50:00,Japan,JPY,Low Volatility Expected,3.1%,3.6%,3.8%
385721,210,Monetary Policy Meeting Minutes,2019-05-07 23:50:00,Japan,JPY,Moderate Volatility Expected,,,
172,,Israel - Memorial Day,2019-05-08 00:00:00,Israel,ILS,Holiday,,,
329,,South Africa - Election Day,2019-05-08 00:00:00,South Africa,ZAR,Holiday,,,
210,,Czech Republic - Liberation Day,2019-05-08 00:00:00,Czech Republic,CZK,Holiday,,,
730,,Slovakia - Day of Victory over Fascism,2019-05-08 00:00:00,Slovakia,EUR,Holiday,,,
385299,1109,Exports (YoY) (Mar),2019-05-08 01:00:00,Philippines,PHP,Low Volatility Expected,-2.5%,,-0.9%
385298,1110,Imports (YoY) (Mar),2019-05-08 01:00:00,Philippines,PHP,Low Volatility Expected,7.8%,,2.6%
385300,825,Trade Balance (Mar),2019-05-08 01:00:00,Philippines,PHP,Low Volatility Expected,"-3,138.0M",,"-2,788.0M"
382888,1844,RBA Chart Pack Release,2019-05-08 01:30:00,Australia,AUD,Low Volatility Expected,,,
385786,167,RBNZ Interest Rate Decision,2019-05-08 02:00:00,New Zealand,NZD,High Volatility Expected,1.50%,1.50%,1.75%
386107,400,RBNZ Monetary Policy Statement,2019-05-08 02:00:00,New Zealand,NZD,Moderate Volatility Expected,,,
386108,399,RBNZ Rate Statement,2019-05-08 02:00:00,New Zealand,NZD,High Volatility Expected,,,
386109,1761,RBNZ Press Conference,2019-05-08 03:00:00,New Zealand,NZD,High Volatility Expected,,,
385303,595,Exports (YoY) (Apr),2019-05-08 03:04:00,China,CNY,Moderate Volatility Expected,-2.7%,2.3%,14.2%
385302,867,Imports (YoY) (Apr),2019-05-08 03:04:00,China,CNY,Moderate Volatility Expected,4.0%,-3.6%,-7.6%
385301,466,Trade Balance (USD) (Apr),2019-05-08 03:04:00,China,CNY,Moderate Volatility Expected,13.84B,35.00B,32.67B
386110,725,10-Year JGB Auction,2019-05-08 03:35:00,Japan,JPY,Moderate Volatility Expected,-0.060%,,-0.060%
386400,1095,FX Reserves (USD) (Apr),2019-05-08 05:00:00,Indonesia,IDR,Low Volatility Expected,124.30B,,124.50B
385305,766,Estonian CPI (MoM) (Apr),2019-05-08 05:00:00,Estonia,EUR,Low Volatility Expected,1.30%,,0.30%
385304,1167,Estonian CPI (YoY) (Apr),2019-05-08 05:00:00,Estonia,EUR,Low Volatility Expected,3.20%,,2.30%
385306,959,Unemployment Rate n.s.a. (Apr),2019-05-08 05:45:00,Switzerland,CHF,Moderate Volatility Expected,2.4%,2.3%,2.5%
385307,296,Unemployment Rate s.a. (Apr),2019-05-08 05:45:00,Switzerland,CHF,Moderate Volatility Expected,2.4%,2.4%,2.4%
385312,135,German Industrial Production (MoM) (Mar),2019-05-08 06:00:00,Germany,EUR,Moderate Volatility Expected,0.5%,-0.5%,0.4%
385311,821,Manufacturing Production (MoM) (Mar),2019-05-08 06:00:00,Norway,NOK,Low Volatility Expected,-0.8%,0.3%,-0.3%
385308,634,Finnish Trade Balance (Mar),2019-05-08 06:00:00,Finland,EUR,Low Volatility Expected,-0.10B,,-0.06B
385334,806,Austrian Trade Balance (Feb),2019-05-08 07:00:00,Austria,EUR,Low Volatility Expected,-286.5M,,-397.0M
385090,675,Industrial Output (YoY) (Mar),2019-05-08 07:00:00,Hungary,HUF,Low Volatility Expected,8.0%,6.1%,6.0%
385333,1206,CPI (YoY) (Apr),2019-05-08 07:00:00,Mauritius,MUR,Low Volatility Expected,0.60%,,-1.40%
385717,478,Interest Rate Decision,2019-05-08 07:05:00,Thailand,THB,Moderate Volatility Expected,1.75%,1.75%,1.75%
386352,145,Halifax House Price Index (MoM) (Apr),2019-05-08 07:30:00,United Kingdom,GBP,Moderate Volatility Expected,1.1%,0.1%,-1.3%
386353,844,Halifax House Price Index (YoY) (Apr),2019-05-08 07:30:00,United Kingdom,GBP,Moderate Volatility Expected,5.0%,4.5%,2.6%
386091,866,FX Reserves (USD),2019-05-08 08:00:00,China,CNY,Low Volatility Expected,3.095T,3.100T,3.099T
386486,1321,Exports (Apr),2019-05-08 08:00:00,Turkey,TRY,Low Volatility Expected,14.49B,,15.49B
386291,1718,MPC Member Ramsden Speaks,2019-05-08 08:15:00,United Kingdom,GBP,Moderate Volatility Expected,,,
386127,579,German 5-Year Bobl Auction,2019-05-08 09:40:00,Germany,EUR,Low Volatility Expected,-0.460%,,-0.410%
385335,487,CPI (MoM) (Apr),2019-05-08 10:00:00,Chile,CLP,Low Volatility Expected,0.3%,0.3%,0.5%
386128,620,Portuguese Unemployment Rate,2019-05-08 10:00:00,Portugal,EUR,Low Volatility Expected,6.8%,,6.7%
386114,1042,MBA 30-Year Mortgage Rate,2019-05-08 11:00:00,United States,USD,Low Volatility Expected,4.41%,,4.42%
386113,380,MBA Mortgage Applications (WoW),2019-05-08 11:00:00,United States,USD,Low Volatility Expected,2.7%,,-4.3%
386181,1494,MBA Purchase Index,2019-05-08 11:00:00,United States,USD,Low Volatility Expected,270.2,,259.4
386182,1427,Mortgage Market Index,2019-05-08 11:00:00,United States,USD,Low Volatility Expected,418.1,,407.2
386180,1428,Mortgage Refinance Index,2019-05-08 11:00:00,United States,USD,Low Volatility Expected,"1,238.5",,"1,228.3"
385638,1560,IGP-DI Inflation Index (MoM) (Apr),2019-05-08 11:00:00,Brazil,BRL,Low Volatility Expected,0.90%,0.83%,1.07%
386183,756,M3 Money Supply,2019-05-08 11:30:00,India,INR,Low Volatility Expected,10.0%,,10.9%
386293,565,ECB President Draghi Speaks,2019-05-08 11:30:00,Euro Zone,EUR,High Volatility Expected,,,
385336,150,Housing Starts (Apr),2019-05-08 12:15:00,Canada,CAD,Moderate Volatility Expected,235.5K,196.4K,192.0K
386292,1651,FOMC Member Brainard Speaks,2019-05-08 12:30:00,United States,USD,Moderate Volatility Expected,,,
386518,969,Central Bank reserves (USD),2019-05-08 13:30:00,Russia,RUB,Moderate Volatility Expected,491.8B,,490.9B
386117,75,Crude Oil Inventories,2019-05-08 14:30:00,United States,USD,High Volatility Expected,-3.963M,1.215M,9.934M
386195,1658,Crude Oil Imports,2019-05-08 14:30:00,United States,USD,Low Volatility Expected,-0.432M,,0.335M
386118,1657,Cushing Crude Oil Inventories,2019-05-08 14:30:00,United States,USD,Moderate Volatility Expected,0.821M,,0.265M
386123,1660,Distillate Fuel Production,2019-05-08 14:30:00,United States,USD,Low Volatility Expected,-0.039M,,0.064M
386120,917,EIA Weekly Distillates Stocks,2019-05-08 14:30:00,United States,USD,Low Volatility Expected,-0.159M,-1.096M,-1.307M
386121,1661,Gasoline Production,2019-05-08 14:30:00,United States,USD,Low Volatility Expected,0.202M,,0.146M
386122,1659,Heating Oil Stockpiles,2019-05-08 14:30:00,United States,USD,Low Volatility Expected,0.242M,,-0.691M
386119,485,Gasoline Inventories,2019-05-08 14:30:00,United States,USD,Low Volatility Expected,-0.596M,-0.434M,0.917M
386219,1395,Treasury Cash Balance (Apr),2019-05-08 14:30:00,Turkey,TRY,Low Volatility Expected,-14.250B,,-14.950B
385340,430,CPI (MoM) (Apr),2019-05-08 14:45:00,Ukraine,UAH,Moderate Volatility Expected,1.0%,0.8%,0.9%
386245,764,Foreign Exchange Flows,2019-05-08 15:30:00,Brazil,BRL,Low Volatility Expected,0.872B,,-1.594B
386112,571,10-Year Note Auction,2019-05-08 17:00:00,United States,USD,Moderate Volatility Expected,2.479%,,2.466%
385834,415,Interest Rate Decision,2019-05-08 21:00:00,Brazil,BRL,Moderate Volatility Expected,6.50%,6.50%,6.50%
385341,18,BRC Retail Sales Monitor (YoY) (Apr),2019-05-08 23:01:00,United Kingdom,GBP,Moderate Volatility Expected,3.7%,,-1.1%
385342,264,RICS House Price Balance (Apr),2019-05-08 23:01:00,United Kingdom,GBP,Moderate Volatility Expected,-23%,-22%,-23%
173,,Israel - Independence Day,2019-05-09 00:00:00,Israel,ILS,Holiday,,,
188,,Russia - Victory Day,2019-05-09 00:00:00,Russia,RUB,Holiday,,,
188,,Kazakhstan - Victory Day,2019-05-09 00:00:00,Kazakhstan,KZT,Holiday,,,
188,,Ukraine - Victory Day,2019-05-09 00:00:00,Ukraine,UAH,Holiday,,,
385343,743,CPI (MoM) (Apr),2019-05-09 01:30:00,China,CNY,Moderate Volatility Expected,0.1%,0.1%,-0.4%
385345,459,CPI (YoY) (Apr),2019-05-09 01:30:00,China,CNY,Moderate Volatility Expected,2.5%,2.5%,2.3%
385344,464,PPI (YoY) (Apr),2019-05-09 01:30:00,China,CNY,Moderate Volatility Expected,0.9%,0.6%,0.4%
386536,463,M2 Money Stock (YoY) (Mar),2019-05-09 02:00:00,China,CNY,Low Volatility Expected,8.5%,8.2%,8.0%
386537,1060,New Loans (Mar),2019-05-09 02:00:00,China,CNY,Moderate Volatility Expected,"1,020.0B","1,200.0B",885.8B
386538,1081,Outstanding Loan Growth (YoY) (Mar),2019-05-09 02:00:00,China,CNY,Low Volatility Expected,13.5%,13.4%,13.4%
385349,1076,GDP (QoQ) (Q1),2019-05-09 02:00:00,Philippines,PHP,Low Volatility Expected,1.0%,,1.5%
385348,542,GDP (YoY) (Q1),2019-05-09 02:00:00,Philippines,PHP,Low Volatility Expected,5.6%,6.1%,6.3%
385347,787,M2 Money supply (Mar),2019-05-09 03:00:00,South Korea,KRW,Low Volatility Expected,6.50%,,6.70%
385350,803,Consumer Confidence (Apr),2019-05-09 04:00:00,Thailand,THB,Low Volatility Expected,79.2,,80.6
385351,148,Household Confidence (Apr),2019-05-09 05:00:00,Japan,JPY,Low Volatility Expected,40.4,40.3,40.5
386327,646,Trade Balance (Mar),2019-05-09 06:00:00,Denmark,DKK,Low Volatility Expected,4.3B,,6.9B
385352,1204,Lithuania CPI (MoM) (Apr),2019-05-09 06:00:00,Lithuania,EUR,Low Volatility Expected,0.8%,,0.9%
385353,1205,Lithuania CPI (YoY) (Apr),2019-05-09 06:00:00,Lithuania,EUR,Low Volatility Expected,2.8%,,2.6%
385856,1328,Foreign Reserves (USD) (Apr),2019-05-09 06:00:00,South Africa,ZAR,Low Volatility Expected,49.54B,,49.68B
385857,1380,Net FX Reserves  (USD) (Apr),2019-05-09 06:00:00,South Africa,ZAR,Low Volatility Expected,43.245B,,43.266B
385359,403,Spanish Industrial Production (YoY) (Mar),2019-05-09 07:00:00,Spain,EUR,Low Volatility Expected,-3.1%,-1.3%,-0.2%
385358,811,Construction Output (YoY) (Mar),2019-05-09 07:00:00,Czech Republic,CZK,Low Volatility Expected,11.6%,,5.8%
385355,1261,Industrial Production (YoY) (Mar),2019-05-09 07:00:00,Czech Republic,CZK,Low Volatility Expected,0.1%,1.0%,1.5%
385357,1330,Trade Balance NRA (Mar),2019-05-09 07:00:00,Czech Republic,CZK,Low Volatility Expected,21.8B,16.3B,18.4B
385360,796,Slovak Trade Balance (Mar),2019-05-09 07:00:00,Slovakia,EUR,Low Volatility Expected,342.6M,360.6M,322.9M
385354,1220,Core CPI (YoY) (Apr),2019-05-09 07:00:00,Hungary,HUF,Low Volatility Expected,3.8%,3.8%,3.8%
385356,450,CPI (YoY) (Apr),2019-05-09 07:00:00,Hungary,HUF,Low Volatility Expected,3.9%,4.0%,3.7%
386022,1389,Trade Balance (EUR) (MoM) (Mar),2019-05-09 07:00:00,Hungary,HUF,Low Volatility Expected,677.0M,580.0M,816.0M
385852,823,Interest Rate Decision,2019-05-09 08:00:00,Philippines,PHP,Low Volatility Expected,4.50%,4.50%,4.75%
385850,444,Interest Rate Decision,2019-05-09 08:00:00,Norway,NOK,Moderate Volatility Expected,1.00%,1.00%,1.00%
386145,586,Spanish 10-Year Obligacion Auction,2019-05-09 08:40:00,Spain,EUR,Moderate Volatility Expected,0.936%,,1.121%
386144,706,Spanish 5-Year Bonos Auction,2019-05-09 08:40:00,Spain,EUR,Low Volatility Expected,0.089%,,0.171%
385384,625,Greek Unemployment Rate (Feb),2019-05-09 09:00:00,Greece,EUR,Low Volatility Expected,18.5%,,18.6%
385383,1230,Budget Balance (Apr),2019-05-09 09:30:00,Hungary,HUF,Low Volatility Expected,102.9B,,-209.3B
385406,1471,Gold Production (YoY) (Mar),2019-05-09 09:30:00,South Africa,ZAR,Low Volatility Expected,-17.7%,,-20.6%
385407,1496,Mining Production (Mar),2019-05-09 09:30:00,South Africa,ZAR,Low Volatility Expected,-1.1%,-6.0%,-8.1%
386151,714,5-Year Treasury Gilt Auction,2019-05-09 09:45:00,United Kingdom,GBP,Low Volatility Expected,0.849%,,0.748%
385419,1172,Irish CPI (YoY) (Apr),2019-05-09 10:00:00,Ireland,EUR,Low Volatility Expected,1.7%,,1.1%
385420,779,Irish CPI (MoM) (Apr),2019-05-09 10:00:00,Ireland,EUR,Low Volatility Expected,0.4%,,0.8%
385417,1563,Irish HICP (MoM) (Apr),2019-05-09 10:00:00,Ireland,EUR,Low Volatility Expected,0.4%,,0.8%
385418,1564,Irish HICP (YoY) (Apr),2019-05-09 10:00:00,Ireland,EUR,Low Volatility Expected,1.7%,,1.1%
385429,1306,Manufacturing Production (MoM) (Mar),2019-05-09 11:00:00,South Africa,ZAR,Low Volatility Expected,0.8%,-1.1%,-1.8%
385445,861,Retail Sales (MoM) (Mar),2019-05-09 12:00:00,Brazil,BRL,Moderate Volatility Expected,0.3%,0.8%,0.4%
385444,416,Retail Sales (YoY) (Mar),2019-05-09 12:00:00,Brazil,BRL,Moderate Volatility Expected,-4.5%,-2.6%,3.9%
386562,1219,Core CPI (YoY) (Apr),2019-05-09 12:00:00,Egypt,EGP,Low Volatility Expected,8.10%,,8.90%
386541,1198,CPI (YoY) (Apr),2019-05-09 12:00:00,Egypt,EGP,Low Volatility Expected,13.00%,,14.20%
386130,522,Continuing Jobless Claims,2019-05-09 12:30:00,United States,USD,Low Volatility Expected,"1,684K","1,670K","1,671K"
385451,735,Core PPI (YoY) (Apr),2019-05-09 12:30:00,United States,USD,Low Volatility Expected,2.4%,2.5%,2.4%
385453,62,Core PPI (MoM) (Apr),2019-05-09 12:30:00,United States,USD,Moderate Volatility Expected,0.1%,0.2%,0.3%
386152,1762,Exports,2019-05-09 12:30:00,United States,USD,Moderate Volatility Expected,211.97B,,209.91B
386294,1738,Fed Chair Powell Speaks,2019-05-09 12:30:00,United States,USD,High Volatility Expected,,,
386153,1763,Imports,2019-05-09 12:30:00,United States,USD,Moderate Volatility Expected,261.97B,,259.19B
386129,294,Initial Jobless Claims,2019-05-09 12:30:00,United States,USD,High Volatility Expected,228K,215K,230K
386229,1041,Jobless Claims 4-Week Avg.,2019-05-09 12:30:00,United States,USD,Low Volatility Expected,220.25K,,212.50K
385452,238,PPI (MoM) (Apr),2019-05-09 12:30:00,United States,USD,High Volatility Expected,0.2%,0.2%,0.6%
385454,734,PPI (YoY) (Apr),2019-05-09 12:30:00,United States,USD,Low Volatility Expected,2.2%,2.3%,2.2%
385459,286,Trade Balance (Mar),2019-05-09 12:30:00,United States,USD,Moderate Volatility Expected,-50.00B,-50.20B,-49.30B
385456,1023,Exports (Mar),2019-05-09 12:30:00,Canada,CAD,Low Volatility Expected,49.05B,48.00B,47.54B
385458,1026,Imports (Mar),2019-05-09 12:30:00,Canada,CAD,Low Volatility Expected,52.26B,51.50B,50.96B
385455,223,New Housing Price Index (MoM) (Mar),2019-05-09 12:30:00,Canada,CAD,Moderate Volatility Expected,0.0%,0.1%,0.0%
385457,285,Trade Balance (Mar),2019-05-09 12:30:00,Canada,CAD,Moderate Volatility Expected,-3.21B,-2.45B,-3.42B
385462,1221,Core CPI (MoM) (Apr),2019-05-09 13:00:00,Mexico,MXN,Low Volatility Expected,0.46%,0.51%,0.34%
385461,417,CPI (YoY) (Apr),2019-05-09 13:00:00,Mexico,MXN,Moderate Volatility Expected,4.41%,4.40%,4.00%
385463,1192,CPI (MoM) (Apr),2019-05-09 13:00:00,Mexico,MXN,Moderate Volatility Expected,0.05%,0.06%,0.39%
386139,1712,FOMC Member Bostic Speaks,2019-05-09 13:45:00,United States,USD,Moderate Volatility Expected,,,
386000,305,Wholesale Inventories (MoM) (Mar),2019-05-09 14:00:00,United States,USD,Low Volatility Expected,-0.1%,0.0%,0.0%
386136,386,Natural Gas Storage,2019-05-09 14:30:00,United States,USD,Low Volatility Expected,85B,87B,123B
386140,567,4-Week Bill Auction,2019-05-09 15:30:00,United States,USD,Low Volatility Expected,2.385%,,2.390%
386141,1801,8-Week Bill Auction,2019-05-09 15:30:00,United States,USD,Low Volatility Expected,2.380%,,2.390%
386137,572,30-Year Bond Auction,2019-05-09 17:00:00,United States,USD,Low Volatility Expected,2.892%,,2.930%
386142,37,Chicago Fed President Evans Speaks,2019-05-09 17:15:00,United States,USD,Low Volatility Expected,,,
385469,517,Interest Rate Decision (May),2019-05-09 21:00:00,Peru,PEN,Low Volatility Expected,2.75%,2.75%,2.75%
386154,822,Trade Balance (Mar),2019-05-09 21:30:00,Peru,PEN,Low Volatility Expected,430M,,335M
385470,492,Interest Rate Decision (May),2019-05-09 21:59:00,Chile,CLP,Low Volatility Expected,3.00%,3.00%,3.00%
385471,1059,Electronic Card Retail Sales (YoY) (Apr),2019-05-09 22:45:00,New Zealand,NZD,Low Volatility Expected,4.5%,,0.7%
385472,1058,Electronic Card Retail Sales (MoM) (Apr),2019-05-09 22:45:00,New Zealand,NZD,Moderate Volatility Expected,0.6%,0.8%,-0.2%
386138,6,Average Cash Earnings (YoY),2019-05-09 23:30:00,Japan,JPY,Low Volatility Expected,-1.9%,-0.5%,-0.8%
385474,361,Household Spending (YoY) (Mar),2019-05-09 23:30:00,Japan,JPY,Moderate Volatility Expected,2.1%,1.7%,1.7%
385475,1191,Household Spending (MoM) (Mar),2019-05-09 23:30:00,Japan,JPY,Moderate Volatility Expected,0.1%,0.5%,-2.0%
385473,1499,Overtime Pay (YoY) (Mar),2019-05-09 23:30:00,Japan,JPY,Low Volatility Expected,-3.10%,,-0.50%
