event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous,urls,title
405487,1474.0,Gross Fixed Investments,2020-05-08 11:00:00,Mexico,MXN,Low Volatility Expected,-8.60%,-7.00%,-8.80%,gross-fixed-investments-1474,Gross Fixed Investments
405488,1473.0,Gross Fixed Investments,2020-05-08 11:00:00,Mexico,MXN,Low Volatility Expected,-1.70%,-7.70%,1.70%,gross-fixed-investments-1473,Gross Fixed Investments
406734,781.0,Budget Balance,2020-05-08 11:00:00,Israel,ILS,Low Volatility Expected,-15M,,-16M,budget-balance-781,Budget Balance
405837,1560.0,IGP-DI Inflation Index,2020-05-08 11:00:00,Brazil,BRL,Low Volatility Expected,0.05%,0.27%,1.64%,igp-di-inflation-index-1560,IGP-DI Inflation Index
406731,1965.0,ECB President Lagarde Speaks,2020-05-08 11:00:00,Euro Zone,EUR,High Volatility Expected,,,,ecb-president-lagarde-speaks-1965,European Central Bank President Lagarde Speaks
406058,758.0,Bank Loan Growth,2020-05-08 11:30:00,India,INR,Low Volatility Expected,6.7%,,7.2%,bank-loan-growth-758,Bank Loan Growth
406059,1421.0,Deposit Growth,2020-05-08 11:30:00,India,INR,Low Volatility Expected,9.8%,,9.5%,deposit-growth-1421,Deposit Growth
405492,410.0,CPI,2020-05-08 12:00:00,Brazil,BRL,Moderate Volatility Expected,2.40%,2.49%,3.30%,cpi-410,Consumer Price Index (CPI)
405493,1165.0,CPI,2020-05-08 12:00:00,Brazil,BRL,Moderate Volatility Expected,-0.31%,-0.20%,0.07%,cpi-1165,Consumer Price Index (CPI)
406771,1883.0,Brazilian IPCA Inflation Index SA,2020-05-08 12:00:00,Brazil,BRL,Moderate Volatility Expected,-0.35%,,0.01%,brazilian-ipca-inflation-index-sa-1883,an IPCA Inflation Index Seasonally Adjusted
405502,150.0,Housing Starts,2020-05-08 12:15:00,Canada,CAD,Moderate Volatility Expected,166.4K,110.0K,150.2K,housing-starts-150,Housing Starts
405521,1777.0,Average Hourly Earnings,2020-05-08 12:30:00,United States,USD,Moderate Volatility Expected,7.9%,3.3%,3.3%,average-hourly-earnings-1777,Average Hourly Earnings
405509,8.0,Average Hourly Earnings,2020-05-08 12:30:00,United States,USD,Moderate Volatility Expected,4.7%,0.4%,0.5%,average-hourly-earnings-8,Average Hourly Earnings
405516,379.0,Average Weekly Hours,2020-05-08 12:30:00,United States,USD,Low Volatility Expected,34.2,33.7,34.1,average-weekly-hours-379,Average Weekly Hours
405519,1581.0,Participation Rate,2020-05-08 12:30:00,United States,USD,Moderate Volatility Expected,60.2%,,62.7%,participation-rate-1581,Participation Rate
405520,1670.0,U6 Unemployment Rate,2020-05-08 12:30:00,United States,USD,Low Volatility Expected,22.8%,,8.7%,u6-unemployment-rate-1670,U6 Unemployment Rate
405517,300.0,Unemployment Rate,2020-05-08 12:30:00,United States,USD,High Volatility Expected,14.7%,16.0%,4.4%,unemployment-rate-300,Unemployment Rate
405518,24.0,Building Permits,2020-05-08 12:30:00,Canada,CAD,Moderate Volatility Expected,-13.2%,-20.0%,-8.4%,building-permits-24,Building Permits
405507,95.0,Employment Change,2020-05-08 12:30:00,Canada,CAD,High Volatility Expected,"-1,993.8K","-4,000.0K","-1,010.7K",employment-change-95,Employment Change
405506,1021.0,Full Employment Change,2020-05-08 12:30:00,Canada,CAD,Low Volatility Expected,"-1,472.0K",,-474.0K,full-employment-change-1021,Full Employment Change
405508,1022.0,Part Time Employment Change,2020-05-08 12:30:00,Canada,CAD,Low Volatility Expected,-521.9K,,-536.7K,part-time-employment-change-1022,Part Time Employment Change
405515,670.0,Participation Rate,2020-05-08 12:30:00,Canada,CAD,Low Volatility Expected,59.8%,65.1%,63.5%,participation-rate-670,Participation Rate
405514,301.0,Unemployment Rate,2020-05-08 12:30:00,Canada,CAD,Moderate Volatility Expected,13.0%,18.0%,7.8%,unemployment-rate-301,Unemployment Rate
405529,430.0,CPI,2020-05-08 12:30:00,Ukraine,UAH,Moderate Volatility Expected,0.8%,1.1%,0.8%,cpi-430,Consumer Price Index (CPI)
406378,1218.0,Core CPI,2020-05-08 13:00:00,Chile,CLP,Low Volatility Expected,-0.1%,,0.3%,core-cpi-1218, Consumer Price Index (CPI)
405494,487.0,CPI,2020-05-08 13:00:00,Chile,CLP,Low Volatility Expected,0.0%,-0.1%,0.3%,cpi-487,Consumer Price Index (CPI)
406310,305.0,Wholesale Inventories,2020-05-08 14:00:00,United States,USD,Low Volatility Expected,-0.8%,-1.0%,-0.6%,wholesale-inventories-305,Wholesale Inventories
405547,1765.0,Wholesale Trade Sales,2020-05-08 14:00:00,United States,USD,Low Volatility Expected,-5.2%,,-0.7%,wholesale-trade-sales-1765,Wholesale Trade Sales
405565,1395.0,Treasury Cash Balance,2020-05-08 14:30:00,Turkey,TRY,Low Volatility Expected,-46.240B,,-40.450B,treasury-cash-balance-1395,Treasury Cash Balance
406372,1438.0,Auto Production,2020-05-08 16:00:00,Brazil,BRL,Low Volatility Expected,-99.0%,,-7.0%,auto-production-1438,Auto Production
406373,760.0,Auto Sales,2020-05-08 16:00:00,Brazil,BRL,Low Volatility Expected,-67.7%,,-18.6%,auto-sales-760,Auto Sales
406837,1206.0,CPI,2020-05-08 16:05:00,Mauritius,MUR,Low Volatility Expected,4.20%,,2.90%,cpi-1206,CPI
406380,1219.0,Core CPI,2020-05-10 12:00:00,Egypt,EGP,Low Volatility Expected,2.54%,,1.89%,core-cpi-1219, Consumer Price Index (CPI)
406381,1198.0,CPI,2020-05-10 12:00:00,Egypt,EGP,Low Volatility Expected,5.90%,,5.10%,cpi-1198,Consumer Price Index (CPI)
405595,1059.0,Electronic Card Retail Sales,2020-05-10 22:45:00,New Zealand,NZD,Low Volatility Expected,-47.5%,,-1.8%,electronic-card-retail-sales-1059,Electronic Card Retail Sales
405594,1058.0,Electronic Card Retail Sales,2020-05-10 22:45:00,New Zealand,NZD,Moderate Volatility Expected,-46.8%,,-4.6%,electronic-card-retail-sales-1058,Electronic Card Retail Sales
406382,1757.0,BoJ Summary of Opinions,2020-05-10 23:50:00,Japan,JPY,Low Volatility Expected,,,,boj-summary-of-opinions-1757,Summary of Opinions
405597,1311.0,Unemployment Rate,2020-05-11 05:00:00,Sweden,SEK,Low Volatility Expected,8.1%,,7.6%,unemployment-rate-1311,Registered Unemployment Rate
405607,643.0,CPI,2020-05-11 06:00:00,Denmark,DKK,Moderate Volatility Expected,0.0%,,0.4%,cpi-643,Consumer Price Index (CPI)
405602,646.0,Trade Balance,2020-05-11 06:00:00,Denmark,DKK,Low Volatility Expected,9.4B,,10.5B,trade-balance-646,Trade Balance
405605,1547.0,Core CPI YTD,2020-05-11 06:00:00,Norway,NOK,Low Volatility Expected,2.8%,2.1%,2.1%,core-cpi-ytd-1547, Consumer Price Index (CPI) YTD
405606,636.0,Core Inflation,2020-05-11 06:00:00,Norway,NOK,Low Volatility Expected,1.1%,0.4%,0.3%,core-inflation-636, Inflation
405608,1179.0,CPI,2020-05-11 06:00:00,Norway,NOK,Low Volatility Expected,0.8%,0.4%,0.7%,cpi-1179,Consumer Price Index (CPI)
405600,637.0,CPI,2020-05-11 06:00:00,Norway,NOK,Low Volatility Expected,0.4%,0.1%,0.0%,cpi-637,Consumer Price Index (CPI)
405599,639.0,PPI,2020-05-11 06:00:00,Norway,NOK,Low Volatility Expected,-16.1%,,-12.6%,ppi-639,Producer Price Index (PPI)
405603,1205.0,Lithuania CPI,2020-05-11 06:00:00,Lithuania,EUR,Low Volatility Expected,1.0%,,1.8%,lithuania-cpi-1205,Consumer Price Index (CPI)
405604,1390.0,Trade Balance,2020-05-11 06:00:00,Romania,RON,Low Volatility Expected,-1.855M,,-1.277M,trade-balance-1390,Trade Balance (EUR)
405613,1930.0,French Reserve Assets Total,2020-05-11 06:45:00,France,EUR,Low Volatility Expected,"219,697.0M",,"211,671.0M",french-reserve-assets-total-1930,Reserve Assets Total
405614,614.0,Quarterly 3-month Jobless Average,2020-05-11 07:00:00,Turkey,TRY,Moderate Volatility Expected,13.6%,,13.8%,quarterly-3-month-jobless-average-614,Quarterly 3-Month Jobless Average
405615,795.0,Slovak Industrial Production,2020-05-11 07:00:00,Slovakia,EUR,Low Volatility Expected,-19.6%,0.8%,-1.7%,slovak-industrial-production-795,Industrial Production
406902,463.0,M2 Money Stock,2020-05-11 07:30:00,China,CNY,Low Volatility Expected,11.1%,10.2%,10.1%,m2-money-stock-463,M2 Money Stock
406903,1060.0,New Loans,2020-05-11 07:30:00,China,CNY,Moderate Volatility Expected,"1,700.0B","1,400.0B","2,850.0B",new-loans-1060,New Loans
406904,1081.0,Outstanding Loan Growth,2020-05-11 07:30:00,China,CNY,Low Volatility Expected,13.1%,12.9%,12.7%,outstanding-loan-growth-1081,Outstanding Loan Growth
405618,951.0,Italian Industrial Production,2020-05-11 08:00:00,Italy,EUR,Low Volatility Expected,-29.3%,-20.7%,-2.3%,italian-industrial-production-951,Industrial Production
405619,180.0,Italian Industrial Production,2020-05-11 08:00:00,Italy,EUR,Low Volatility Expected,-28.4%,-20.0%,-1.0%,italian-industrial-production-180,Industrial Production
405163,884.0,M1 Money Supply,2020-05-11 08:00:00,Israel,ILS,Moderate Volatility Expected,13.6%,,6.2%,m1-money-supply-884,M1 Money Supply
406881,1717.0,ECB's Mersch Speaks,2020-05-11 08:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,,ecb's-mersch-speaks-1717,European Central Bank Mersch Speaks
405620,623.0,Greek Industrial Production,2020-05-11 09:00:00,Greece,EUR,Low Volatility Expected,0.6%,,-3.2%,greek-industrial-production-623,Industrial Production
405622,1377.0,Latvian Trade Balance,2020-05-11 10:00:00,Latvia,EUR,Low Volatility Expected,-220.2M,,-93.6M,latvian-trade-balance-1377,Trade Balance
406596,1784.0,BCB Focus Market Readout,2020-05-11 11:25:00,Brazil,BRL,Moderate Volatility Expected,,,,bcb-focus-market-readout-1784,BCB Focus Market Readout
406737,685.0,French 12-Month BTF Auction,2020-05-11 13:00:00,France,EUR,Low Volatility Expected,-0.496%,,-0.462%,french-12-month-btf-auction-685,12-Month BTF Auction
406735,683.0,French 3-Month BTF Auction,2020-05-11 13:00:00,France,EUR,Low Volatility Expected,-0.549%,,-0.475%,french-3-month-btf-auction-683,3-Month BTF Auction
406736,684.0,French 6-Month BTF Auction,2020-05-11 13:00:00,France,EUR,Low Volatility Expected,-0.505%,,-0.455%,french-6-month-btf-auction-684,6-Month BTF Auction
405627,660.0,CB Employment Trends Index,2020-05-11 14:00:00,United States,USD,Low Volatility Expected,43.43,,57.90,cb-employment-trends-index-660,CB Employment Trends Index
406738,568.0,3-Month Bill Auction,2020-05-11 15:30:00,United States,USD,Low Volatility Expected,0.125%,,0.110%,3-month-bill-auction-568,3-Month Bill Auction
406739,679.0,6-Month Bill Auction,2020-05-11 15:30:00,United States,USD,Low Volatility Expected,0.155%,,0.130%,6-month-bill-auction-679,6-Month Bill Auction
406882,1712.0,FOMC Member Bostic Speaks,2020-05-11 16:00:00,United States,USD,Moderate Volatility Expected,,,,fomc-member-bostic-speaks-1712,Federal Open Market Committee (FOMC) Member Bostic Speaks
406883,37.0,Chicago Fed President Evans Speaks,2020-05-11 16:30:00,United States,USD,Low Volatility Expected,,,,chicago-fed-president-evans-speaks-37,Chicago Fed President Evans Speaks
406740,681.0,3-Year Note Auction,2020-05-11 17:00:00,United States,USD,Low Volatility Expected,0.230%,,0.348%,3-year-note-auction-681,3-Year Note Auction
406907,1232.0,Budget Balance,2020-05-11 17:30:00,Oman,OMR,Low Volatility Expected,-306.1M,,-344.4M,budget-balance-1232,Budget Balance
406322,1299.0,M2 Money Supply,2020-05-11 17:30:00,Oman,OMR,Low Volatility Expected,10.2%,,7.2%,m2-money-supply-1299,M2 Money Supply
406321,1433.0,Total Credit,2020-05-11 17:30:00,Oman,OMR,Low Volatility Expected,2.7%,,1.4%,total-credit-1433,Total Credit
406237,1004.0,Foreign Reserves,2020-05-11 23:50:00,Japan,JPY,Low Volatility Expected,"1,368.6B",,"1,366.2B",foreign-reserves-1004,FX Reserves (USD)
405632,217.0,NAB Business Confidence,2020-05-12 01:30:00,Australia,AUD,Moderate Volatility Expected,-46,,-66,nab-business-confidence-217,Bank Business Confidence
405633,1009.0,NAB Business Survey,2020-05-12 01:30:00,Australia,AUD,Low Volatility Expected,-34,,-21,nab-business-survey-1009,Bank Business Survey
405629,743.0,CPI,2020-05-12 01:30:00,China,CNY,Moderate Volatility Expected,-0.9%,-0.5%,-1.2%,cpi-743,Consumer Price Index (CPI)
405630,459.0,CPI,2020-05-12 01:30:00,China,CNY,Moderate Volatility Expected,3.3%,3.7%,4.3%,cpi-459,Consumer Price Index (CPI)
405631,464.0,PPI,2020-05-12 01:30:00,China,CNY,Moderate Volatility Expected,-3.1%,-2.6%,-1.5%,ppi-464,Producer Price Index (PPI)
406666,725.0,10-Year JGB Auction,2020-05-12 03:35:00,Japan,JPY,Moderate Volatility Expected,-0.001%,,0.023%,10-year-jgb-auction-725,10-Year JGB Auction
406417,508.0,Industrial Production,2020-05-12 04:00:00,Malaysia,MYR,Low Volatility Expected,-4.9%,-5.0%,5.8%,industrial-production-508,Industrial Production
406528,607.0,Dutch CPI,2020-05-12 04:30:00,Netherlands,EUR,Low Volatility Expected,1.2%,,1.4%,dutch-cpi-607,Consumer Price Index (CPI)
405635,1441.0,Coincident Indicator,2020-05-12 05:00:00,Japan,JPY,Low Volatility Expected,-4.9%,,-0.3%,coincident-indicator-1441,Coincident Indicator
405636,1582.0,Leading Index,2020-05-12 05:00:00,Japan,JPY,Low Volatility Expected,-8.1%,,1.0%,leading-index-1582,Leading Index
406667,191.0,Leading Index,2020-05-12 05:00:00,Japan,JPY,Low Volatility Expected,83.8,,91.7,leading-index-191,Leading Index
405637,443.0,GDP,2020-05-12 06:00:00,Norway,NOK,Moderate Volatility Expected,-1.5%,-1.5%,1.5%,gdp-443,Gross Domestic Product (GDP)
405639,1257.0,GDP Mainland,2020-05-12 06:00:00,Norway,NOK,Low Volatility Expected,-2.1%,0.3%,0.1%,gdp-mainland-1257,Gross Domestic Product (GDP) Mainland
405638,1281.0,Lithuania PPI,2020-05-12 06:00:00,Lithuania,EUR,Low Volatility Expected,-15.50%,,-8.90%,lithuania-ppi-1281,Producer Price Index (PPI)
405640,1280.0,Lithuania PPI,2020-05-12 06:00:00,Lithuania,EUR,Low Volatility Expected,-5.30%,,-7.30%,lithuania-ppi-1280,Producer Price Index (PPI)
406743,777.0,Retail Sales,2020-05-12 06:30:00,Indonesia,IDR,Low Volatility Expected,-4.5%,,-0.8%,retail-sales-777,Retail Sales
406749,701.0,Spanish 3-Month Letras Auction,2020-05-12 09:00:00,Spain,EUR,Low Volatility Expected,-0.451%,,-0.291%,spanish-3-month-letras-auction-701,3-Month Letras Auction
406750,697.0,Italian 12-Month BOT Auction,2020-05-12 09:45:00,Italy,EUR,Low Volatility Expected,0.248%,,0.534%,italian-12-month-bot-auction-697,12-Month BOT Auction
406668,537.0,NFIB Small Business Optimism,2020-05-12 10:00:00,United States,USD,Low Volatility Expected,90.9,,96.4,nfib-small-business-optimism-537,NFIB Small Business Optimism
405653,1539.0,Latvian CPI,2020-05-12 10:00:00,Latvia,EUR,Low Volatility Expected,-0.50%,,0.30%,latvian-cpi-1539,Consumer Price Index (CPI)
405652,1565.0,Latvian CPI,2020-05-12 10:00:00,Latvia,EUR,Low Volatility Expected,0.00%,,1.40%,latvian-cpi-1565,Consumer Price Index (CPI)
406973,1210.0,CPI,2020-05-12 10:32:00,Oman,OMR,Low Volatility Expected,-1.0%,,-0.3%,cpi-1210,Consumer Price Index (CPI)
406974,1211.0,CPI,2020-05-12 10:32:00,Oman,OMR,Low Volatility Expected,-0.5%,,-0.5%,cpi-1211,CPI
405654,420.0,Industrial Production,2020-05-12 11:00:00,Mexico,MXN,Low Volatility Expected,-5.0%,-6.1%,-1.9%,industrial-production-420,Industrial Production
405655,1148.0,Industrial Production,2020-05-12 11:00:00,Mexico,MXN,Low Volatility Expected,-3.4%,-4.4%,-0.6%,industrial-production-1148,Industrial Production
406751,1785.0,BCB Copom Meeting Minutes,2020-05-12 11:00:00,Brazil,BRL,High Volatility Expected,,,,bcb-copom-meeting-minutes-1785,BCB Copom Meeting Minutes
405657,973.0,CPI,2020-05-12 12:00:00,India,INR,Moderate Volatility Expected,5.84%,5.68%,5.91%,cpi-973,Consumer Price Index (CPI)
405660,1443.0,Cumulative Industrial Production,2020-05-12 12:00:00,India,INR,Low Volatility Expected,-0.70%,,0.90%,cumulative-industrial-production-1443,Cumulative Industrial Production
405662,435.0,Industrial Production,2020-05-12 12:00:00,India,INR,Low Volatility Expected,-16.7%,-8.7%,4.6%,industrial-production-435,Industrial Production
405658,755.0,Manufacturing Output,2020-05-12 12:00:00,India,INR,Low Volatility Expected,-20.6%,,3.1%,manufacturing-output-755,Manufacturing Output
405659,1880.0,Brazilian Service Sector Growth,2020-05-12 12:00:00,Brazil,BRL,Low Volatility Expected,-6.9%,-5.8%,-1.0%,brazilian-service-sector-growth-1880,an Service Sector Growth
405661,1881.0,Brazilian Service Sector Growth,2020-05-12 12:00:00,Brazil,BRL,Low Volatility Expected,-2.7%,-4.1%,0.7%,brazilian-service-sector-growth-1881,an Service Sector Growth
405666,56.0,Core CPI,2020-05-12 12:30:00,United States,USD,High Volatility Expected,-0.4%,-0.2%,-0.1%,core-cpi-56, Consumer Price Index (CPI)
405664,736.0,Core CPI,2020-05-12 12:30:00,United States,USD,Moderate Volatility Expected,1.4%,1.7%,2.1%,core-cpi-736, Consumer Price Index (CPI)
405668,1226.0,Core CPI Index,2020-05-12 12:30:00,United States,USD,Low Volatility Expected,265.60,,266.80,core-cpi-index-1226, Consumer Price Index (CPI) Index
405663,69.0,CPI,2020-05-12 12:30:00,United States,USD,Moderate Volatility Expected,-0.8%,-0.8%,-0.4%,cpi-69,Consumer Price Index (CPI)
405667,733.0,CPI,2020-05-12 12:30:00,United States,USD,Low Volatility Expected,0.3%,0.4%,1.5%,cpi-733,Consumer Price Index (CPI)
405665,1549.0,"CPI Index, n.s.a.",2020-05-12 12:30:00,United States,USD,Low Volatility Expected,256.39,256.45,258.12,"cpi-index,-n.s.a.-1549","Consumer Price Index (CPI) Index, n.s.a."
405670,1889.0,"CPI Index, s.a",2020-05-12 12:30:00,United States,USD,Low Volatility Expected,255.90,,257.95,"cpi-index,-s.a-1889",Consumer Price Index (CPI) Seasonally Adjusted (SA)
405669,1888.0,"CPI, n.s.a",2020-05-12 12:30:00,United States,USD,Low Volatility Expected,-0.67%,,-0.22%,"cpi,-n.s.a-1888",Consumer Price Index (CPI) Not Seasonally Adjusted (NSA)
405671,890.0,Real Earnings,2020-05-12 12:30:00,United States,USD,Low Volatility Expected,5.8%,,0.1%,real-earnings-890,Real Earnings
406925,838.0,FOMC Member Bullard Speaks,2020-05-12 13:00:00,United States,USD,Moderate Volatility Expected,,,,fomc-member-bullard-speaks-838,Federal Open Market Committee (FOMC) Member Bullard Speaks
406669,1666.0,FOMC Member Harker Speaks,2020-05-12 14:00:00,United States,USD,Moderate Volatility Expected,,,,fomc-member-harker-speaks-1666,FOMC Member Harker Speaks
406670,1736.0,FOMC Member Quarles Speaks,2020-05-12 14:00:00,United States,USD,Moderate Volatility Expected,,,,fomc-member-quarles-speaks-1736,Federal Open Market Committee (FOMC) Member Quarles Speaks
405672,887.0,Cleveland CPI,2020-05-12 15:00:00,United States,USD,Low Volatility Expected,0.1%,,0.2%,cleveland-cpi-887,Cleveland Consumer Price Index (CPI)
406671,571.0,10-Year Note Auction,2020-05-12 17:01:00,United States,USD,Moderate Volatility Expected,0.700%,,0.782%,10-year-note-auction-571,10-Year Note Auction
405673,369.0,Federal Budget Balance,2020-05-12 18:00:00,United States,USD,Moderate Volatility Expected,-738.0B,-747.5B,-119.0B,federal-budget-balance-369,Federal Budget Balance
406753,656.0,API Weekly Crude Oil Stock,2020-05-12 20:30:00,United States,USD,Moderate Volatility Expected,7.580M,5.000M,8.400M,api-weekly-crude-oil-stock-656,API Weekly Crude Oil Stock
406680,1336.0,FOMC Member Mester Speaks,2020-05-12 21:00:00,United States,USD,Moderate Volatility Expected,,,,fomc-member-mester-speaks-1336,Federal Open Market Committee (FOMC) Member Mester Speaks
406032,469.0,Unemployment Rate,2020-05-12 23:00:00,South Korea,KRW,Low Volatility Expected,3.8%,,3.8%,unemployment-rate-469,Unemployment Rate
405675,18.0,BRC Retail Sales Monitor,2020-05-12 23:01:00,United Kingdom,GBP,Moderate Volatility Expected,5.7%,,-3.5%,brc-retail-sales-monitor-18,BRC Retail Sales Monitor
405677,372.0,Bank Lending,2020-05-12 23:50:00,Japan,JPY,Low Volatility Expected,3.0%,,2.0%,bank-lending-372,Bank Lending
405676,994.0,Current Account n.s.a.,2020-05-12 23:50:00,Japan,JPY,Moderate Volatility Expected,1.971T,2.211T,3.169T,current-account-n.s.a.-994,Current Account n.s.a.
405678,364.0,Westpac Consumer Sentiment,2020-05-13 00:30:00,Australia,AUD,Moderate Volatility Expected,16.4%,,-17.7%,westpac-consumer-sentiment-364,Westpac Consumer Sentiment
405680,336.0,Wage Price Index,2020-05-13 01:30:00,Australia,AUD,Moderate Volatility Expected,0.5%,0.5%,0.5%,wage-price-index-336,Wage Price Index
405679,1019.0,Wage Price Index,2020-05-13 01:30:00,Australia,AUD,Low Volatility Expected,2.1%,2.1%,2.2%,wage-price-index-1019,Wage Price Index
403681,167.0,RBNZ Interest Rate Decision,2020-05-13 02:00:00,New Zealand,NZD,High Volatility Expected,0.25%,0.25%,0.25%,rbnz-interest-rate-decision-167,Interest Rate Decision
406682,400.0,RBNZ Monetary Policy Statement,2020-05-13 02:00:00,New Zealand,NZD,Moderate Volatility Expected,,,,rbnz-monetary-policy-statement-400,Monetary Policy Statement
